ID;EDAD;TRABAJO;ESTADO_CIVIL;EDUCACION;INCUMPLIMIENTO;VIVIENDA;PRESTAMO;TIPO_CONTACTO;PERIODO_AFILIACION;CAMPANA;NRO_DIAS_CONTACTO;CONTACTOS_PREVIOS;RESULT_PREVIO;INGRESO;MONTO_DEUDA;Celular
24110;33;admin.;single;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1695.308354;22949.40988;962147333
24112;33;self-employed;single;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1617.308354;9500.933405;996721905
24114;29;self-employed;married;university.degree;no;yes;no;cellular;202411;1;999;1;failure;1685.308354;27771.0917;909303690
24116;42;admin.;married;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1760.308354;27775.42638;9196066506
24117;40;blue-collar;married;basic.9y;no;unknown;unknown;cellular;202411;1;999;0;nonexistent;1615.308354;22607.06614;9100762473
24118;39;admin.;single;high.school;no;no;no;cellular;202411;1;999;0;nonexistent;1799.308354;20384.81476;900200824
24119;37;admin.;divorced;university.degree;no;no;yes;cellular;202411;1;999;0;nonexistent;1531.656733;10729.15513;9076705057
24122;34;management;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1754.656733;12422.88036;9265420078
24124;34;technician;single;unknown;no;no;no;cellular;202411;1;999;0;nonexistent;1554.322725;9003.033547;952581906
24125;42;technician;divorced;professional.course;no;no;no;cellular;202411;1;999;1;failure;1784.322725;24723.09869;958406920
24126;42;technician;married;professional.course;unknown;no;no;cellular;202411;1;999;0;nonexistent;1728.322725;8610.058721;958795523
24127;56;services;married;high.school;no;no;no;cellular;202411;1;999;0;nonexistent;1706.322725;32310.80884;923144577
24128;56;services;married;high.school;no;no;no;cellular;202411;1;999;0;nonexistent;1781.322725;9469.454868;925844107
24129;40;admin.;married;high.school;no;no;no;cellular;202411;1;999;0;nonexistent;1901.322725;28310.69326;988311798
24130;52;technician;divorced;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1553.322725;22607.6506;960962300
24131;50;self-employed;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1579.322725;30954.74202;989160271
24132;42;management;married;university.degree;no;yes;yes;cellular;202411;1;999;0;nonexistent;1811.322725;12544.77943;936679744
24136;34;admin.;single;high.school;no;no;no;cellular;202411;1;999;1;failure;1910.322725;12362.72927;957232284
24137;48;services;married;unknown;no;no;no;cellular;202411;1;999;0;nonexistent;1753.322725;20864.51572;912473757
24139;32;management;single;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1812.322725;15874.28537;915314907
24140;44;management;married;university.degree;no;yes;no;cellular;202411;1;999;1;failure;1802.322725;21271.31798;941574597
24141;51;technician;married;unknown;no;no;no;cellular;202411;1;999;1;failure;1681.322725;19028.03232;923282978
24143;44;management;married;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1845.322725;7635.499265;920080804
24144;52;admin.;married;university.degree;no;yes;yes;cellular;202411;1;999;1;failure;1774.322725;33494.45227;995457189
24145;49;blue-collar;married;high.school;unknown;yes;no;cellular;202411;1;999;0;nonexistent;1922.322725;19887.22275;960478349
24147;41;entrepreneur;married;university.degree;no;yes;no;cellular;202411;1;999;1;failure;1880.322725;21084.78778;980436427
24148;52;retired;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1691.322725;17114.37812;951602023
24149;42;services;married;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1717.322725;30402.70475;947115834
24152;35;management;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1716.322725;8049.279811;902369573
24155;58;admin.;divorced;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1668.322725;23865.70037;982367105
24156;37;admin.;single;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1724.322725;13236.69186;933766752
24157;41;blue-collar;married;basic.9y;unknown;yes;no;cellular;202411;1;999;0;nonexistent;1911.322725;17428.44216;900334196
24158;44;retired;single;basic.9y;no;no;no;cellular;202411;1;999;1;failure;1923.322725;17703.85454;918612707
24159;40;technician;married;professional.course;no;no;no;cellular;202411;1;999;0;nonexistent;1622.322725;14823.04963;953001368
24160;45;unemployed;married;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1785.322725;18095.41531;942363938
24162;36;unemployed;divorced;high.school;no;yes;yes;cellular;202411;1;999;1;failure;1599.322725;28806.063;920681217
24163;36;unemployed;divorced;high.school;no;no;no;cellular;202411;1;999;0;nonexistent;1587.322725;24373.18438;977460079
24166;38;technician;married;professional.course;no;no;no;cellular;202411;1;999;0;nonexistent;1693.322725;14272.8651;951121045
24167;50;entrepreneur;married;university.degree;no;no;no;cellular;202411;1;999;1;failure;1909.322725;26881.31232;986445037
24169;41;admin.;married;high.school;no;no;no;cellular;202411;1;999;1;failure;1669.322725;18044.84202;991279102
24170;41;admin.;married;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1674.322725;22041.24274;975660716
24171;40;blue-collar;married;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1857.322725;9112.531283;942034869
24173;46;management;divorced;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1634.322725;33162.91649;932089504
24174;50;blue-collar;married;basic.6y;unknown;no;yes;cellular;202411;1;999;1;failure;1837.322725;26683.56341;986448420
24175;34;admin.;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1833.322725;12114.64081;962521225
24176;46;management;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1713.322725;18993.3808;992762212
24177;35;unemployed; married;basic.4y;no;yes;no;cellular;202411;1;999;0;nonexistent;1748.322725;24604.11363;912548215
24178;43;services;married;high.school;no;no;no;cellular;202411;1;999;0;nonexistent;1926.322725;29442.8283;941209449
24181;46;admin.;married;high.school;unknown;yes;no;cellular;202411;1;999;0;nonexistent;1634.322725;16479.3822;915436704
24182;42;management;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1781.322725;24119.46523;945934240
24183;37;admin.;single;high.school;unknown;yes;no;cellular;202411;1;999;0;nonexistent;1822.322725;7363.455295;906195879
24184;42;management;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1887.322725;28915.82226;937085039
24185;37;admin.;single;high.school;unknown;yes;no;cellular;202411;1;999;0;nonexistent;1784.322725;25625.89086;962826939
24186;51;blue-collar;married;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1718.322725;14902.17556;955283159
24187;50;self-employed;married;university.degree;no;no;no;cellular;202411;2;999;0;nonexistent;1707.322725;23673.0781;969894765
24188;54;admin.;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1559.322725;26165.52411;930943867
24189;43;services;married;basic.4y;no;no;no;cellular;202411;1;999;1;failure;1893.322725;22104.47468;955401799
24190;43;services;married;basic.4y;no;yes;no;cellular;202411;1;999;0;nonexistent;1671.322725;14807.85003;901243862
24191;31;technician;single;university.degree;no;yes;no;cellular;202411;1;999;1;failure;1717.322725;14181.2166;944821551
24192;47;services;divorced;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1680.322725;12647.80005;905538058
24193;38;blue-collar;married;unknown;no;no;no;cellular;202411;1;999;0;nonexistent;1572.322725;33127.03624;902384357
24195;55;admin.;single;university.degree;unknown;no;no;cellular;202411;1;999;0;nonexistent;1665.322725;20350.09635;940423155
24196;44;management;married;high.school;no;yes;no;cellular;202411;2;999;0;nonexistent;1839.322725;31759.90124;949209225
24197;39;admin.;married;university.degree;no;yes;no;cellular;202411;1;999;1;failure;1898.322725;16065.48489;997268559
24198;38;blue-collar;married;unknown;no;yes;no;cellular;202411;1;999;0;nonexistent;1757.322725;25631.00729;923732091
24199;39;self-employed;married;university.degree;no;no;no;cellular;202411;1;999;1;failure;1898.322725;33540.08026;948176072
24200;40;management;married;basic.6y;no;no;no;cellular;202411;1;999;0;nonexistent;1806.322725;27585.46185;995605329
24201;55;admin.;single;university.degree;unknown;yes;no;cellular;202411;1;999;0;nonexistent;1666.322725;19755.38881;955816980
24202;53;unemployed;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1933.322725;22797.13208;959314597
24203;42;management;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1539.322725;10507.27445;978453003
24204;53;unemployed;married;university.degree;no;unknown;unknown;cellular;202411;1;999;0;nonexistent;1816.322725;14262.19892;935370642
24208;48;blue-collar;divorced;professional.course;no;yes;no;cellular;202411;1;999;1;failure;1759.322725;17053.29589;937104966
24210;55;management;married;university.degree;no;yes;yes;cellular;202411;1;999;0;nonexistent;1610.322725;10355.84054;971194648
24211;45;self-employed;divorced;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1834.322725;16074.48124;927852491
24214;55;blue-collar;married;basic.9y;no;no;no;cellular;202411;1;999;0;nonexistent;1858.322725;12869.80837;9451953993
24215;48;blue-collar;divorced;professional.course;no;no;no;cellular;202411;1;999;0;nonexistent;1592.322725;17368.36933;9208575926
24216;52;management;divorced;university.degree;unknown;no;no;cellular;202411;2;999;0;nonexistent;1802.322725;13453.81517;935186996
24217;55;admin.;divorced;university.degree;no;yes;no;cellular;202411;2;999;0;nonexistent;1772.322725;8318.997952;940168459
24218;38;technician;married;basic.9y;no;no;no;cellular;202411;1;999;0;nonexistent;1808.322725;21501.7951;949949234
24219;39;management;single;basic.9y;no;no;yes;cellular;202411;1;999;0;nonexistent;1627.322725;27193.61493;928137951
24221;13;blue-collar;single;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1925.322725;13357.35512;904178628
24222;40;entrepreneur;divorced;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1555.322725;29269.86273;985452002
24223;52;services;married;high.school;no;no;no;cellular;202411;2;999;0;nonexistent;1771.322725;23425.11254;977162104
24224;41;admin.;divorced;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1627.322725;26722.75319;988255210
24225;48;admin.;single;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1652.322725;28485.20736;913610012
24228;29;self-employed;single;university.degree;no;no;yes;cellular;202411;1;999;0;nonexistent;1916.322725;16287.80375;958849039
24229;39;unemployed;married;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1938.322725;8469.250801;922483767
24230;51;entrepreneur;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1638.322725;30911.76885;933508599
24231;51;entrepreneur;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1812.322725;6953.403116;958075424
24233;38;technician;single;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1695.322725;32081.65288;904372284
24234;41;technician;single;professional.course;no;unknown;unknown;cellular;202411;1;999;0;nonexistent;1862.322725;25854.95531;986321754
24235;30;services;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1544.322725;23178.90256;918862919
24237;31;services;divorced;high.school;no;yes;yes;cellular;202411;1;999;0;nonexistent;1796.322725;28850.31971;922391840
24238;35;admin.;divorced;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1580.322725;32020.22586;999120361
24239;54;admin.;married;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1576.322725;14752.28601;958195108
24240;35;self-employed;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1549.322725;25380.6391;913996326
24241;42;entrepreneur;married;basic.4y;no;yes;no;cellular;202411;1;999;0;nonexistent;1773.322725;20855.28128;915941312
24242;58;management;married;unknown;no;no;no;cellular;202411;1;999;0;nonexistent;1798.322725;21928.47467;981272038
24243;55;blue-collar;married;basic.4y;unknown;yes;no;cellular;202411;1;999;0;nonexistent;1579.322725;14252.88682;950769414
24244;43;management;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1698.322725;21709.74743;989872844
24245;37;technician;married;professional.course;no;yes;yes;cellular;202411;1;999;0;nonexistent;1825.322725;11888.79559;933647474
24247;43;management;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1667.322725;15672.61472;919954247
24248;55;retired;married;professional.course;no;yes;yes;cellular;202411;1;999;0;nonexistent;1661.322725;24375.49005;988087730
24249;36;management;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1727.322725;32915.95352;965195134
24250;48;admin.;divorced;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1715.322725;30476.97182;956499521
24251;39;housemaid;married;basic.9y;no;yes;no;cellular;202411;1;999;1;failure;1737.322725;11875.45741;972452945
24252;36;technician;married;high.school;no;yes;no;cellular;202411;1;999;1;failure;1897.322725;24212.44835;954407620
24255;34;admin.;single;university.degree;no;no;no;cellular;202411;2;999;0;nonexistent;1570.322725;21385.98711;911318760
24260;39;unemployed;married;professional.course;no;yes;no;cellular;202411;1;999;1;failure;1658.322725;9919.984387;945356862
24261;36;entrepreneur;divorced;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1738.322725;20120.6784;927330058
24262;31;services;single;high.school;unknown;no;no;cellular;202411;2;999;1;failure;1844.322725;14292.5953;933595575
24263;50;blue-collar;married;basic.6y;unknown;yes;no;cellular;202411;3;999;0;nonexistent;1686.322725;28551.68244;947005676
24264;39;blue-collar;married;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1755.322725;21735.8397;934052177
24265;48;management;married;university.degree;no;yes;no;cellular;202411;1;4;1;success;1689.322725;23084.92073;952448666
24266;35;admin.;married;university.degree;unknown;no;no;cellular;202411;1;999;1;failure;1599.322725;7205.38061;973422991
24267;45;admin.;married;high.school;no;yes;no;cellular;202411;1;999;1;failure;1910.322725;31771.45989;909503561
24268;39;admin.;married;university.degree;no;yes;no;cellular;202411;2;999;0;nonexistent;1733.322725;23168.30327;925014168
24269;54;retired;married;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1571.322725;32952.25516;950426423
24270;45;admin.;married;high.school;no;no;no;cellular;202411;1;999;0;nonexistent;1589.322725;6803.67702;965910796
24271;45;admin.;married;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1591.322725;18641.06719;966742379
24274;57;retired;married;basic.4y;unknown;no;no;cellular;202411;1;999;0;nonexistent;1920.322725;26587.25284;960155980
24275;50;admin.;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1671.322725;32114.21716;963631381
24277;46;blue-collar;married;basic.9y;no;yes;no;cellular;202411;1;999;1;failure;1649.322725;33534.99464;966985957
24278;40;admin.; married;university.degree;unknown;no;no;cellular;202411;1;999;0;nonexistent;1920.322725;7901.414131;919054237
24279;45;admin.;married;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1806.322725;7488.508579;944513814
24280;42;technician;married;professional.course;unknown;yes;no;cellular;202411;1;4;1;success;1590.322725;8764.091298;923842901
24282;42;technician;married;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1636.322725;20042.53318;931215338
24284;42;technician;married;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1560.322725;29403.60138;901190748
